Grainger Blue Path	L1	Segment_Name	L2	Family_Name	L3	Category_Name	Gamut PIM Path	Gamut Category ID	Gamut Category Name	"Gamut Node ID
Node ID"	Gamut Node Name	Grainger-Gamut Terminal Node Mapping	Grainger_Attribute_Definition	Grainger_Category_Specific_Definition	Grainger Attribute Sample Values	Grainger_Attr_ID	Grainger_Attribute_Name	Identified Matching Gamut Attribute Name (use semi-colon to separate names)	Identified Matching Grainger Attribute Name (use semi-colon to separate names)	Analyst Notes	Taxonomist Notes	Gamut_Attribute_Name	Gamut_Attr_ID	Gamut Attribute Sample Values	Gamut_Attribute_Definition	Matching
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Supports & Hangers > Pipe & Tube Hangers"	6515	"Pipe, Hose, Tubing, & Fittings B"	6539	Pipe & Tube Hangers	Pipe Hangers and Clamps -- Pipe & Tube Hangers				115416	Rod Size	Hanger Rod Size								Grainger Only
Plumbing > Filtration > Filter Housings	1022	Plumbing	2226	Filtration	3629	Filter Housings	Plumbing > Filtering & Straining > Filtration Systems & Accessories > Filter Housings	9517	Plumbing	11923	Filter Housings	Filter Housings -- Filter Housings				127390	Head Material	Head Material; Head Material Grade	Head Material			Head Material	215656			Match
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters	"This attribute is intended to capture the BtuH of the water heater. Please format this value as a whole number. If the BtuH is a range, please use the value ""to"" between the two values ordering them from small to large, e.g. 11,000 to 199,900."			402659	BtuH - Water Heaters	Heater Power								Grainger Only
Plumbing > Water Heaters > Gas Water Heater Controls	1022	Plumbing	17361	Water Heaters	4824	Gas Water Heater Controls	Plumbing > Water Heaters > Water Heater Accessories > Water Heater Controls	9517	Plumbing	11000	Water Heater Controls	Gas Water Heater Controls -- Water Heater Controls	This attribute is intendant to capture the amount of work (energy) needed to raise the temperature of one pound of water by one degree Fahrenheit (BTU) capacity.			100539	Capacity (BtuH)	Heating Capacity								Grainger Only
Plumbing > Water Heaters > Electric Water Heaters	1022	Plumbing	17361	Water Heaters	4823	Electric Water Heaters	Plumbing > Water Heaters > Electric Water Heaters	9517	Plumbing	10996	Electric Water Heaters	Electric Water Heaters -- Electric Water Heaters				164739	Height to Cold Side Connection	Height-to-Cold Side Connection								Grainger Only
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters				164739	Height to Cold Side Connection	Height-to-Cold Side Connection								Grainger Only
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters				164741	Height to Gas Connection	Height-to-Gas Connection								Grainger Only
Plumbing > Water Heaters > Electric Water Heaters	1022	Plumbing	17361	Water Heaters	4823	Electric Water Heaters	Plumbing > Water Heaters > Electric Water Heaters	9517	Plumbing	10996	Electric Water Heaters	Electric Water Heaters -- Electric Water Heaters				164740	Height to Hot Side Connection	Height-to-Hot Side Connection								Grainger Only
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters				164740	Height to Hot Side Connection	Height-to-Hot Side Connection								Grainger Only
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters				164737	Height to Top of Heater	Height-to-Top of Heater								Grainger Only
Plumbing > Water Heaters > Water Heater Accessories	1022	Plumbing	17361	Water Heaters	4826	Water Heater Accessories	Plumbing > Water Heaters > Water Heater Accessories > Water Heater Cleaners & Flush Kits	9517	Plumbing	11812	Water Heater Cleaners & Flush Kits	Water Heater Accessories -- Water Heater Cleaners & Flush Kits				101908	HP	Horsepower								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Supply & Installation Kits"	4458	"Pipe, Hose, Tubing, & Fittings A"	4525	Water Supply & Installation Kits	Water Connectors -- Water Supply & Installation Kits				102126	Length (In.)	Hose Length								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Supply & Installation Kits"	4458	"Pipe, Hose, Tubing, & Fittings A"	4525	Water Supply & Installation Kits	Water Connectors -- Water Supply & Installation Kits	"The primary or basic material from which the product is constructed, e.g. Steel, Stainless Steel, Aluminum, Plastic, etc."			102231	Material of Construction	Hose Material								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Supply & Installation Kits"	4458	"Pipe, Hose, Tubing, & Fittings A"	4525	Water Supply & Installation Kits	Water Connectors -- Water Supply & Installation Kits				103002	Outside Dia. (In.)	Hose OD								Grainger Only
Plumbing > Filtration > Filter Housings	1022	Plumbing	2226	Filtration	3629	Filter Housings	Plumbing > Filtering & Straining > Filtration Systems & Accessories > Filter Housings	9517	Plumbing	11923	Filter Housings	Filter Housings -- Filter Housings				112950	Housing Material	Housing Material; Housing Material Grade	Housing Material			Housing Material	215244			Match
Plumbing > Water Heaters > Gas Water Heaters	1022	Plumbing	17361	Water Heaters	4825	Gas Water Heaters	Plumbing > Water Heaters > Gas Water Heaters	9517	Plumbing	10994	Gas Water Heaters	Gas Water Heaters -- Gas Water Heaters				113042	Ignition Type	Ignition Style								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Bottle Filling Stations"	9517	Plumbing	10917	Bottle Filling Stations	Drinking Fountains -- Bottle Filling Stations	"This attribute is intended to capture whether the product can be used indoors, outdoors or both.  The only allowed values are: Indoor, Outdoor, or Indoor/Outdoor."			164841	Indoor / Outdoor	Indoor/Outdoor								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Water Coolers & Dispensers"	9517	Plumbing	10938	Water Coolers & Dispensers	Drinking Fountains -- Water Coolers & Dispensers	"This attribute is intended to capture whether the product can be used indoors, outdoors or both.  The only allowed values are: Indoor, Outdoor, or Indoor/Outdoor."			164841	Indoor / Outdoor	Indoor/Outdoor								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Bottle Filling Stations"	9517	Plumbing	10917	Bottle Filling Stations	Drinking Fountains -- Bottle Filling Stations				113107	Inlet	Inlet Connection End Style; Inlet Connection OD								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Drinking Fountains"	9517	Plumbing	10930	Drinking Fountains	Drinking Fountains -- Drinking Fountains				113107	Inlet	Inlet Connection OD								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Hot Water Dispensers"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4827	Hot Water Dispensers	"Plumbing > Water Coolers, Dispensers & Fountains > Water Coolers & Dispensers"	9517	Plumbing	10938	Water Coolers & Dispensers	Hot Water Dispensers -- Water Coolers & Dispensers				130778	Water Connection	Inlet Connection OD								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Water Coolers & Dispensers"	9517	Plumbing	10938	Water Coolers & Dispensers	Drinking Fountains -- Water Coolers & Dispensers				113107	Inlet	Inlet Connection OD; Inlet Connection End Style								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Connectors & Supply Lines"	4458	"Pipe, Hose, Tubing, & Fittings A"	4522	Water Connectors & Supply Lines	Water Connectors -- Water Connectors & Supply Lines				113119	Inlet Type	Inlet Connection Type								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Connectors & Supply Lines"	4458	"Pipe, Hose, Tubing, & Fittings A"	4522	Water Connectors & Supply Lines	Water Connectors -- Water Connectors & Supply Lines	"This attribute is intended to capture the inlet thread size of the connector, e.g. 5/8""-28, 1/4""-28, etc."			128858	Inlet Size (In.)	Inlet Fitting Size								Grainger Only
Plumbing > Gas and Water Line Connectors > Water Connectors	1022	Plumbing	2135	Gas and Water Line Connectors	3697	Water Connectors	"Pipe, Hose, Tubing, & Fittings A > Hose Fittings & Connectors > Water Connectors & Kits > Water Connectors & Supply Lines"	4458	"Pipe, Hose, Tubing, & Fittings A"	4522	Water Connectors & Supply Lines	Water Connectors -- Water Connectors & Supply Lines				129254	Inner Core	Inner Core Material								Grainger Only
Plumbing > Filtration > Filter Housings	1022	Plumbing	2226	Filtration	3629	Filter Housings	Plumbing > Filtering & Straining > Filtration Systems & Accessories > Filter Housings	9517	Plumbing	11923	Filter Housings	Filter Housings -- Filter Housings				113165	Inputs/Outputs	Input Connection Gender; Input Connection Size; Input Connection Type; Output Connection Gender; Output Connection Size; Output Connection Type								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Bottle Filling Stations"	9517	Plumbing	10917	Bottle Filling Stations	Drinking Fountains -- Bottle Filling Stations	This attribute is intended to capture how the item is mounted.			402227	Dispenser Design	Installation Location								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Drinking Fountains"	9517	Plumbing	10930	Drinking Fountains	Drinking Fountains -- Drinking Fountains	"This attribute is intended to capture whether the product can be used indoors, outdoors or both.  The only allowed values are: Indoor, Outdoor, or Indoor/Outdoor."			164841	Indoor / Outdoor	Installation Location								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Water Coolers & Dispensers"	9517	Plumbing	10938	Water Coolers & Dispensers	Drinking Fountains -- Water Coolers & Dispensers	This attribute is intended to capture how the item is mounted.			402227	Dispenser Design	Installation Method								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Clamp, Hanger, & Support Accessories"	6515	"Pipe, Hose, Tubing, & Fittings B"	6551	"Clamp, Hanger, & Support Accessories"	"Pipe Hangers and Clamps -- Clamp, Hanger, & Support Accessories"				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Framing Channels, Struts, & Clamps > Framing Channel & Strut Accessories"	6515	"Pipe, Hose, Tubing, & Fittings B"	6518	Framing Channel & Strut Accessories	Pipe Hangers and Clamps -- Framing Channel & Strut Accessories				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Framing Channels, Struts, & Clamps > Framing Channel & Strut Mounted Clamps"	6515	"Pipe, Hose, Tubing, & Fittings B"	6519	Framing Channel & Strut Mounted Clamps	Pipe Hangers and Clamps -- Framing Channel & Strut Mounted Clamps				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Clamps"	6515	"Pipe, Hose, Tubing, & Fittings B"	6544	Pipe & Tube Clamps	Pipe Hangers and Clamps -- Pipe & Tube Clamps				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Clips"	6515	"Pipe, Hose, Tubing, & Fittings B"	6545	Pipe & Tube Clips	Pipe Hangers and Clamps -- Pipe & Tube Clips				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Hold-Down Straps"	6515	"Pipe, Hose, Tubing, & Fittings B"	6546	Pipe & Tube Hold-Down Straps	Pipe Hangers and Clamps -- Pipe & Tube Hold-Down Straps				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Supports & Hangers > Pipe & Tube Hangers"	6515	"Pipe, Hose, Tubing, & Fittings B"	6539	Pipe & Tube Hangers	Pipe Hangers and Clamps -- Pipe & Tube Hangers				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Pipe & Tube Supports & Hangers > Pipe Supports"	6515	"Pipe, Hose, Tubing, & Fittings B"	6541	Pipe Supports	Pipe Hangers and Clamps -- Pipe Supports				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
Plumbing > Pipe and Tubing > Pipe Hangers and Clamps	1022	Plumbing	2227	Pipe and Tubing	3427	Pipe Hangers and Clamps	"Pipe, Hose, Tubing, & Fittings B > Clamps, Hangers, & Supports > Pipe, Tube, & Conduit Holding > Riser Clamps"	6515	"Pipe, Hose, Tubing, & Fittings B"	6548	Riser Clamps	Pipe Hangers and Clamps -- Riser Clamps				102392	Max. Load (Lb.)	Load Capacity								Grainger Only
"Plumbing > Water Coolers, Dispensers and Fountains > Drinking Fountains"	1022	Plumbing	29120	"Water Coolers, Dispensers and Fountains"	4821	Drinking Fountains	"Plumbing > Water Coolers, Dispensers & Fountains > Bottle Filling Stations"	9517	Plumbing	10917	Bottle Filling Stations	Drinking Fountains -- Bottle Filling Stations				116986	Manufacturers Warranty Length	Manufacturer Warranty Length								Grainger Only
